,race,rcDate,rcNo,ord,rcTime,chulNo,age,wgBudam,ord1CntT,ord1CntY,ord2CntT,ord2CntY,rcCntT,rcCntY,chaksunT,chaksunY,chaksun_6m,rating,rcDist,trAge,ord1CntT_tr,ord2CntT_tr,rcCntT_tr,ord1CntY_tr,ord2CntY_tr,rcCntY_tr,age_jk,ord1CntT_jk,ord2CntT_jk,rcCntT_jk,ord1CntY_jk,ord2CntY_jk,rcCntY_jk,wg_Budam_jk,wg_Budam_others_jk,num_own,num_reg,num_cancel,chaksunT_ow,chaksunY_ow,ord1CntT_ow,ord2CntT_ow,ord3CntT_ow,rcCntT_ow,ord1CntY_ow,ord2CntY_ow,ord3CntY_ow,rcCntY_ow,from_recentRcDate,from_trDebut,from_jkDebut,from_owRegister,pred,pred_rank,pred_ona
1783,164,2015-08-23,5,1,62.1,2,3,56.0,0,0,0,0,1,1,0,0,0,54,1000,54,54,54,54,54,54,54,28,81,110,1321,13,18,290,52,52,54,54,54,54,54,54,54,54,54,54,54,54,3,85,16616,2622,16616,0.6427832841873169,8.0,0
1784,164,2015-08-23,5,1,61.8,1,2,54.0,0,0,0,0,0,0,0,0,0,50,1000,50,50,50,50,50,50,50,48,659,695,6214,13,19,192,54,54,50,50,50,50,50,50,50,50,50,50,50,50,81,0,16620,10005,16620,0.6386159658432007,6.0,0
1797,166,2015-08-23,3,0,0.0,4,3,55.0,0,0,0,0,6,6,5700000,5700000,1500000,0,1400,0,0,0,0,0,0,0,45,350,343,4145,6,5,124,52,52,0,0,0,0,0,0,0,0,0,0,0,0,105,92,16670,9214,16670,0.5735363960266113,3.0,1
1798,166,2015-08-23,3,0,93.0,7,4,56.0,0,0,0,0,27,17,3000000,3000000,0,0,1400,0,0,0,0,0,0,0,37,77,122,2115,3,3,118,52,52,0,0,0,0,0,0,0,0,0,0,0,0,56,15,16670,6278,16670,0.5859766006469727,6.0,0
1799,166,2015-08-23,3,0,92.9,6,4,54.0,0,0,0,0,27,19,3000000,1800000,0,0,1400,0,0,0,0,0,0,0,52,306,300,4051,2,12,178,53,53,0,0,0,0,0,0,0,0,0,0,0,0,55,15,16670,13283,16670,0.5905478000640869,7.0,0
1800,166,2015-08-23,3,0,92.0,2,3,55.0,0,0,0,0,3,3,3500000,3500000,3500000,0,1400,0,0,0,0,0,0,0,36,651,611,5327,53,52,398,53,53,0,0,0,0,0,0,0,0,0,0,0,0,67,35,16670,5161,16670,0.5658531188964844,1.0,1
1801,166,2015-08-23,3,0,91.7,3,3,55.0,0,0,0,0,10,10,5700000,5700000,1500000,0,1400,0,0,0,0,0,0,0,41,249,257,3061,8,2,107,53,53,0,0,0,0,0,0,0,0,0,0,0,0,129,35,16670,7358,16670,0.5781863331794739,4.0,0
1802,166,2015-08-23,3,1,91.4,8,4,50.0,0,0,1,1,29,18,17800000,11800000,5500000,0,1400,0,0,0,0,0,0,0,21,3,4,34,3,4,34,49,49,0,0,0,0,0,0,0,0,0,0,0,0,84,28,16670,66,16670,0.5801326632499695,5.0,0
1803,166,2015-08-23,3,1,90.5,5,3,53.0,0,0,1,1,4,4,5250000,5250000,5250000,44,1400,44,44,44,44,44,44,44,32,227,232,2565,24,27,286,52,52,44,44,44,44,44,44,44,44,44,44,44,44,52,35,16626,2622,16626,0.6359071731567383,8.0,0
1804,166,2015-08-23,3,1,89.2,1,3,55.0,0,0,0,0,2,2,1500000,1500000,1500000,0,1400,0,0,0,0,0,0,0,48,659,695,6214,13,19,192,54,54,0,0,0,0,0,0,0,0,0,0,0,0,119,50,16670,10005,16670,0.5700856447219849,2.0,1
1829,169,2015-08-29,13,0,91.8,1,3,51.0,3,3,2,2,10,10,110350000,110350000,26700000,67,1400,67,67,67,67,67,67,67,21,1,2,26,1,2,26,49,49,67,67,67,67,67,67,67,67,67,67,67,67,79,35,16609,72,16609,0.6766250133514404,1.0,1
1830,169,2015-08-29,13,0,90.4,9,5,52.0,2,0,2,1,28,7,84235000,10500000,0,65,1400,65,65,65,65,65,65,65,28,3,3,40,3,3,40,52,52,65,65,65,65,65,65,65,65,65,65,65,65,100,35,16611,52,16611,0.6867674589157104,6.0,0
1831,169,2015-08-29,13,0,89.7,11,5,52.0,3,0,0,0,25,9,80030000,3780000,0,61,1400,61,61,61,61,61,61,61,36,111,134,2932,1,2,183,52,52,61,61,61,61,61,61,61,61,61,61,61,61,65,13,16615,4105,16615,0.6797394156455994,2.0,1
1832,169,2015-08-29,13,0,89.0,4,4,51.0,2,1,1,0,23,12,73370000,31700000,4200000,62,1400,62,62,62,62,62,62,62,49,1958,1785,12917,77,67,665,51,51,62,62,62,62,62,62,62,62,62,62,62,62,124,21,16614,10377,16614,0.693674623966217,8.0,0
1833,169,2015-08-29,13,0,88.8,6,5,53.0,1,0,3,0,31,13,121284000,43620000,21000000,67,1400,67,67,67,67,67,67,67,26,43,41,853,9,3,241,50,50,67,67,67,67,67,67,67,67,67,67,67,67,99,41,16609,1466,16609,0.6985446214675903,11.0,0
1834,169,2015-08-29,13,0,88.8,5,4,51.0,3,2,2,2,17,9,94630000,68850000,0,68,1400,68,68,68,68,68,68,68,23,1,1,32,1,1,32,50,50,68,68,68,68,68,68,68,68,68,68,68,68,73,35,16608,72,16608,0.6822550892829895,4.0,0
1835,169,2015-08-29,13,0,88.1,3,6,57.0,4,0,2,0,42,11,189315000,17400000,14000000,75,1400,75,75,75,75,75,75,75,24,70,55,990,18,27,412,52,52,75,75,75,75,75,75,75,75,75,75,75,75,70,20,16601,1178,16601,0.7177153825759888,12.0,0
1836,169,2015-08-29,13,0,88.1,2,4,53.0,1,0,2,0,25,12,85600000,17840000,9800000,67,1400,67,67,67,67,67,67,67,28,81,112,1326,12,19,286,52,52,67,67,67,67,67,67,67,67,67,67,67,67,85,35,16609,2628,16609,0.6936441659927368,7.0,0
1837,169,2015-08-29,13,0,87.5,7,5,52.5,3,0,0,0,18,7,84560000,5600000,5600000,66,1400,66,66,66,66,66,66,66,48,509,580,7117,19,16,410,52,52,66,66,66,66,66,66,66,66,66,66,66,66,5,20,16610,10377,16610,0.6838338375091553,5.0,0
1838,169,2015-08-29,13,1,87.4,10,3,53.0,4,4,2,2,7,7,116900000,116900000,96850000,69,1400,69,69,69,69,69,69,69,24,32,59,754,22,32,381,49,49,69,69,69,69,69,69,69,69,69,69,69,69,59,35,16607,819,16607,0.6799529790878296,3.0,1
1839,169,2015-08-29,13,1,87.1,8,4,54.5,3,1,3,1,15,8,111400000,55350000,0,70,1400,70,70,70,70,70,70,70,25,279,263,1999,97,103,685,52,52,70,70,70,70,70,70,70,70,70,70,70,70,61,42,16606,1466,16606,0.6965608596801758,9.0,0
1840,169,2015-08-29,13,1,87.0,12,3,55.5,5,5,0,0,7,7,133500000,133500000,129300000,72,1400,72,72,72,72,72,72,72,29,173,173,2287,52,53,554,52,52,72,72,72,72,72,72,72,72,72,72,72,72,132,35,16604,3011,16604,0.6982407569885254,10.0,0
1918,176,2015-08-29,6,0,91.6,10,3,52.0,1,1,0,0,8,8,24450000,24450000,19650000,31,1400,31,31,31,31,31,31,31,28,3,3,40,3,3,40,52,52,31,31,31,31,31,31,31,31,31,31,31,31,51,97,16645,52,16645,0.6173120141029358,2.0,1
1919,176,2015-08-29,6,0,91.0,6,3,53.5,1,1,2,2,11,10,36670000,36670000,12400000,34,1400,34,34,34,34,34,34,34,34,21,9,142,21,9,142,53,53,34,34,34,34,34,34,34,34,34,34,34,34,62,14,16642,120,16642,0.6269908547401428,7.0,0
1920,176,2015-08-29,6,0,90.9,4,3,51.5,1,1,0,0,4,4,15550000,15550000,13750000,30,1400,30,30,30,30,30,30,30,28,92,92,1293,31,29,507,51,51,30,30,30,30,30,30,30,30,30,30,30,30,79,91,16646,1466,16646,0.616620659828186,1.0,1
1921,176,2015-08-29,6,0,90.0,9,4,52.5,1,1,1,0,14,10,36460000,27160000,4000000,32,1400,32,32,32,32,32,32,32,36,156,216,2688,12,24,286,52,52,32,32,32,32,32,32,32,32,32,32,32,32,55,42,16644,5841,16644,0.6281554698944092,8.0,0
1922,176,2015-08-29,6,0,90.0,5,3,52.5,1,1,0,0,10,10,27750000,27750000,19350000,32,1400,32,32,32,32,32,32,32,34,45,31,377,13,10,113,49,49,32,32,32,32,32,32,32,32,32,32,32,32,62,34,16644,801,16644,0.6217198371887207,4.0,0
1923,176,2015-08-29,6,0,89.8,7,4,51.0,1,1,1,0,9,7,26820000,20520000,0,32,1400,32,32,32,32,32,32,32,24,23,43,572,5,3,126,49,49,32,32,32,32,32,32,32,32,32,32,32,32,99,21,16644,819,16644,0.6200212240219116,3.0,1
1924,176,2015-08-29,6,0,89.3,8,4,51.0,0,0,2,0,35,15,44190000,0,0,33,1400,33,33,33,33,33,33,33,23,1,1,32,1,1,32,50,50,33,33,33,33,33,33,33,33,33,33,33,33,119,21,16643,72,16643,0.6400870084762573,10.0,0
1925,176,2015-08-29,6,0,89.1,2,4,52.0,1,0,1,1,11,6,40300000,14200000,14200000,31,1400,31,31,31,31,31,31,31,48,509,580,7117,19,16,410,52,52,31,31,31,31,31,31,31,31,31,31,31,31,83,34,16645,10377,16645,0.6268396377563477,6.0,0
1926,176,2015-08-29,6,0,89.0,11,4,53.0,1,1,0,0,17,11,30700000,30700000,4000000,33,1400,33,33,33,33,33,33,33,40,247,248,2206,51,42,308,53,53,33,33,33,33,33,33,33,33,33,33,33,33,119,56,16643,6284,16643,0.6415835618972778,11.0,0
1927,176,2015-08-29,6,1,88.8,3,4,53.5,1,1,1,1,9,9,30200000,30200000,24500000,34,1400,34,34,34,34,34,34,34,34,1179,886,5884,170,124,633,53,53,34,34,34,34,34,34,34,34,34,34,34,34,106,41,16642,5167,16642,0.6422977447509766,12.0,0
1928,176,2015-08-29,6,1,88.6,1,5,52.5,2,1,0,0,4,3,43300000,26800000,26800000,40,1400,40,40,40,40,40,40,40,22,4,4,42,4,4,42,49,49,40,40,40,40,40,40,40,40,40,40,40,40,88,70,16636,72,16636,0.6314049959182739,9.0,0
1929,176,2015-08-29,6,1,88.3,12,3,54.0,1,1,2,2,7,7,34050000,34050000,27750000,35,1400,35,35,35,35,35,35,35,23,98,97,765,30,34,272,51,52,35,35,35,35,35,35,35,35,35,35,35,35,48,48,16641,819,16641,0.6237212419509888,5.0,0
2028,185,2015-08-30,7,0,92.7,8,3,51.5,1,1,0,0,10,10,17850000,17850000,16350000,26,1200,26,26,26,26,26,26,26,49,1958,1785,12917,77,67,665,51,51,26,26,26,26,26,26,26,26,26,26,26,26,87,15,16651,10378,16651,0.619400143623352,7.0,0
